Episode,Date,Guests (Himself/Herself - Role),References
p00548h4,2002-06-27,vvgcg1oo:Melvyn Bragg (Himself - Host);ztx5tmwq:Linda Colley (Herself);6w0e4otf:Phillip Dodd (Himself);xlgrf8k6:Mary Beard (Herself);,
p00548hh,2002-07-04,vvgcg1oo:Melvyn Bragg (Himself - Host);kzokpdk8:John Keane (Himself);co4cb5j2:Bernard Williams (Himself);zqg2tlj1:Annabel Brett (Herself);,
p00548hr,2002-07-11,vvgcg1oo:Melvyn Bragg (Himself - Host);3gg4xxvc:Adam Phillips (Himself);m0xxydge:Sally Alexander (Herself);nyuwr3wk:Malcolm Bowie (Himself);,
p00548j4,2002-07-18,vvgcg1oo:Melvyn Bragg (Himself - Host);i7hxcsmt:David Cannadine (Himself);zg2r71m5:Miri Rubin (Herself);gpsx8nvn:Peter Mandler (Himself);,
p00548jd,2002-10-17,vvgcg1oo:Melvyn Bragg (Himself - Host);ztx5tmwq:Linda Colley (Herself);xy0zarqd:Catherine Hall (Herself);5o2htier:Felipe Fernandez Armesto (Himself);,
p00548jq,2002-10-24,vvgcg1oo:Melvyn Bragg (Himself - Host);l1tmtutp:John Gribbin (Himself);g9rbjzk1:Patricia Fara (Herself);qw8wx7s4:Hugh Pennington (Himself);,
p00548k0,2002-10-31,vvgcg1oo:Melvyn Bragg (Himself - Host);0d5duuox:Adrian Tinniswood (Himself);gujvewtp:Gavin Stamp (Himself);co87t15y:Gillian Darley (Herself);,
p00548kf,2002-11-07,vvgcg1oo:Melvyn Bragg (Himself - Host);554pul28:Steven Pinker (Himself);n9634j6x:Janet Radcliffe Richards (Herself);2qri9h5s:John Gray (Himself);,
p00548ks,2002-11-14,vvgcg1oo:Melvyn Bragg (Himself - Host);mwq6gyw4:Philip Maurice Davis (Himself);74uwmtff:A.N. Wilson (Himself);4wnhni21:Dinah Birch (Herself);,
p00548l1,2002-11-21,vvgcg1oo:Melvyn Bragg (Himself - Host);3eut6g7r:Tim Winter (Himself);o4fbyyft:Martin Palmer (Himself);k922ijej:Mehri Niknam (Herself);,
p00548lc,2002-11-28,vvgcg1oo:Melvyn Bragg (Himself - Host);ld120nst:Dr Susan Stuart (Herself);ewkech9q:Steven Mithen (Himself);orajbkf7:Semir Zeki (Himself);,
p00548ln,2002-12-05,vvgcg1oo:Melvyn Bragg (Himself - Host);8jsoj5tj:Professor Tom Devine (Himself);sysnt0vt:Karen O'Brien (Herself);eyatt9e0:Alexander Broadie (Himself);,
p00548m0,2002-12-12,vvgcg1oo:Melvyn Bragg (Himself - Host);gqgas3gy:Dr Anne Hardy (Herself);7y4aoenx:David Bradley (Himself);y1ald7kk:Dr Chris Dye (Himself);,
p00548m9,2002-12-19,vvgcg1oo:Melvyn Bragg (Himself - Host);6vsw7i44:Robert Poole (Himself);gt3n4yow:Kristen Lippincott (Herself);i5gftte0:Peter Watson (Himself);,
p00548t1,2003-02-06,vvgcg1oo:Melvyn Bragg (Himself - Host);epyfp1hn:John Carey (Himself);rtew49xl:Karen Edwards (Herself);5c4wb0ub:Oliver Taplin (Himself);,
p00548td,2003-02-13,vvgcg1oo:Melvyn Bragg (Himself - Host);of0bddxf:Simon Conway Morris (Himself);niaqd3lr:Sandy Knapp (Herself);2lp7a2lb:John Brooke (Himself);,
p00548tq,2003-02-20,vvgcg1oo:Melvyn Bragg (Himself - Host);kmasnkgq:Dr Michelle Brown (Herself);29wllokc:Dr Richard Gameson (Himself);6z7ko2i3:Professor Clare Lees (Herself);,
p00548v0,2003-02-27,vvgcg1oo:Melvyn Bragg (Himself - Host);dxvc0ooi:Alan Knight (Himself);50n83wv6:Adrian Locke (Himself);v4cw3pag:Elizabeth Graham (Herself);,
p00548v8,2003-03-06,vvgcg1oo:Melvyn Bragg (Himself - Host);76m4zw8z:Vladimir Jankovic (Himself);dpz2gl1m:Richard Hamblyn (Himself);pn0xqbbg:Liba Taub (Herself);,
p00548vp,2003-03-13,vvgcg1oo:Melvyn Bragg (Himself - Host);hkyy58wx:Richard Harries (Himself);9wkb9nrh:Janet Soskice (Herself);te3f8qvy:Stephen Mulhall (Himself);,
p00548vy,2003-03-20,vvgcg1oo:Melvyn Bragg (Himself - Host);py3uh3gm:John Deathridge (Himself);pjuln7n6:Jonathan Rée (Himself);u3jw0sdg:Professor Catherine Belsey (Herself);,
p00548w8,2003-03-27,vvgcg1oo:Melvyn Bragg (Himself - Host);i7ioluwu:Paul Murdin (Himself);e2vfplp2:Janna Levin (Herself);x4mkkef4:Phil Charles (Himself);,
p00548wn,2003-04-03,vvgcg1oo:Melvyn Bragg (Himself - Host);kua73weh:Paul Preston (Himself);sncgegz2:Helen Graham (Herself);c6ktg0m3:Dr Mary Vincent (Herself);,
p00548wx,2003-04-17,vvgcg1oo:Melvyn Bragg (Himself - Host);wxaburgh:Jacqueline Rose (Herself);nyuwr3wk:Malcolm Bowie (Himself);f8li4iea:Dr Robert Fraser (Himself);,
p00548x7,2003-04-24,vvgcg1oo:Melvyn Bragg (Himself - Host);0zima9xo:Tim Whitmarsh (Himself);7on7c1ri:Thomas Healy (Himself);yt56mfac:Deborah Thom (Herself);,
p00548xn,2003-05-01,vvgcg1oo:Melvyn Bragg (Himself - Host);3c5mn5nt:Greg Woolf (Himself);xlgrf8k6:Mary Beard (Herself);1nmsyt5k:Catharine Edwards (Herself);,
p00548y0,2003-05-08,vvgcg1oo:Melvyn Bragg (Himself - Host);n277qyqk:Murray Pittock (Himself);44evpfws:Stana Nenadic (Herself);x1k8klfe:Allan Macinnes (Himself);,
p00548y9,2003-05-15,vvgcg1oo:Melvyn Bragg (Himself - Host);tkdwzqf9:Dr Carolyne Larrington (Herself);qo14zrtg:Jonathan Riley-Smith (Himself);gkpxp5vj:Dr Juliette Wood (Herself);,
p00548ym,2003-05-22,vvgcg1oo:Melvyn Bragg (Himself - Host);zg2r71m5:Miri Rubin (Herself);gqgas3gy:Dr Anne Hardy (Herself);0w3n2ffw:Jonathan Sawday (Himself);,
p00548yy,2003-05-29,vvgcg1oo:Melvyn Bragg (Himself - Host);qdoz6fiy:Martin Conway (Himself);52pg2znq:Mike Kopelman (Himself);tnbev9c1:Kim Graham (Herself);,
p00548z8,2003-06-05,vvgcg1oo:Melvyn Bragg (Himself - Host);o4zoevu0:Simon Schaffer (Himself);tsjf2r40:Jenny Uglow (Herself);5vkqokuc:Peter Jones [historian] (Himself);,http://www.bbc.co.uk/programmes/p00548z8
p00548zm,2003-06-12,vvgcg1oo:Melvyn Bragg (Himself - Host);vdequf5v:Sir Michael Howard (Himself);ba64i0t8:Angie Hobbs (Herself);cnv269x1:Jeremy Black (Himself);,
p00548zx,2003-06-19,vvgcg1oo:Melvyn Bragg (Himself - Host);i7hxcsmt:David Cannadine (Himself);4114rxzq:Rosemary Sweet (Herself);7cum46sz:Felipe Fernandez-Armesto (Himself);,
p0054906,2003-06-26,vvgcg1oo:Melvyn Bragg (Himself - Host);2v0cryy3:Huw Bowen (Himself);ztx5tmwq:Linda Colley (Herself);vf1rs7lt:Maria Misra (Herself);,
p005490h,2003-07-03,vvgcg1oo:Melvyn Bragg (Himself - Host);zvsmq8t9:Hilary Downes (Herself);iwqn78xv:Steve Self (Himself);kk68iig6:Bill McGuire (Himself);,
p005490t,2003-07-10,vvgcg1oo:Melvyn Bragg (Himself - Host);qgmnota2:Jonathan Bate (Himself);0bmgbazy:Roger Scruton (Himself);rtew49xl:Karen Edwards (Herself);,
p0054914,2003-07-17,vvgcg1oo:Melvyn Bragg (Himself - Host);o4fbyyft:Martin Palmer (Himself);6o91a0kc:Marina Benjamin (Herself);l8s75b1v:Justin Champion (Himself);,
p005491g,2003-10-02,vvgcg1oo:Melvyn Bragg (Himself - Host);o4zoevu0:Simon Schaffer (Himself);e8p76h73:Peter Harman (Himself);tdkn5m3u:Joanna Haigh (Herself);,
p005491s,2003-10-09,vvgcg1oo:Melvyn Bragg (Himself - Host);gj1cbxee:Hermione Lee (Herself);mwljf4v1:Virginia Nicholson (Herself);qpkscv1j:Graham Robb (Himself);,
p0054921,2003-10-16,vvgcg1oo:Melvyn Bragg (Himself - Host);wohcy5g8:Henrietta Leyser (Herself);1f5aywhm:Norman Housley (Himself);922e8uvy:Jonathan Shepard (Himself);,
p0054927,2003-10-23,vvgcg1oo:Melvyn Bragg (Himself - Host);x53js5d0:Ian Stewart (Himself);1d8ggmv7:Robert Kaplan (Himself);a07nu26k:Sarah Rees (Herself);,
p005492h,2003-10-30,vvgcg1oo:Melvyn Bragg (Himself - Host);a8y03y0l:Stephen Knight (Himself);zffhghue:Thomas Hahn (Himself);gkpxp5vj:Dr Juliette Wood (Herself);,
p005492t,2003-11-06,vvgcg1oo:Melvyn Bragg (Himself - Host);8yzvrdz1:John Mullan (Himself);5nzdkf3n:Lyn Pykett (Herself);4wnhni21:Dinah Birch (Herself);,
p0054935,2003-11-13,vvgcg1oo:Melvyn Bragg (Himself - Host);ba64i0t8:Angie Hobbs (Herself);zqg2tlj1:Annabel Brett (Herself);60ctkame:Anthony Grayling (Himself);,
p005493g,2003-11-20,vvgcg1oo:Melvyn Bragg (Himself - Host);7jkmlpjd:Richard Corfield (Himself);zy4c72u5:Hazel Rymer (Herself);ncnkcf5w:Henry Gee (Himself);,
p005493t,2003-11-27,vvgcg1oo:Melvyn Bragg (Himself - Host);gxwqxw5h:Diarmaid MacCulloch (Himself);nvt2dpgl:Mark Greengrass (Himself);og9fgkly:Penny Roberts (Herself);,
p0054945,2003-12-04,vvgcg1oo:Melvyn Bragg (Himself - Host);91ohg2xa:Ray Monk (Himself);dsznpekv:Barry Smith (Himself);edk78s1q:Marie McGinn (Herself);,
p005494p,2003-12-11,vvgcg1oo:Melvyn Bragg (Himself - Host);o4fbyyft:Martin Palmer (Himself);p76uj58o:Alison Rowlands (Herself);i9i0hwxf:David Wootton (Himself);,
p0054950,2003-12-18,vvgcg1oo:Melvyn Bragg (Himself - Host);5ik8u7n1:Eleanor Robson (Herself);nhm17a8j:Alan Millard (Himself);nygdpdxl:Rosalind Thomas (Herself);,
p005495d,2003-12-26,vvgcg1oo:Melvyn Bragg (Himself - Host);niaqd3lr:Sandy Knapp (Herself);nqgc9rno:Steve Jones (Himself);of0bddxf:Simon Conway Morris (Himself);,
p004y272,2004-01-29,vvgcg1oo:Melvyn Bragg (Himself - Host);pakex9xp:Simon Singh (Himself);1tjsj4ou:Professor Fred Piper (Himself);1vcyl572:Lisa Jardine (Herself);,
p004y278,2004-02-05,vvgcg1oo:Melvyn Bragg (Himself - Host);vg4nd1dy:Tom Holland (Himself);11ahyksq:Simon Goldhill (Himself);cgamvf40:Edith Hall (Herself);,
p004y23j,2004-02-12,vvgcg1oo:Melvyn Bragg (Himself - Host);0bzim2d1:Janet Todd (Herself);7za80ryl:Annie Janowitz (Herself);9hjitu1w:Peter de Bolla (Himself);,
p004y23q,2004-02-19,vvgcg1oo:Melvyn Bragg (Himself - Host);o4zoevu0:Simon Schaffer (Himself);y5smzaec:Jim Al–Khalili (Himself);g9rbjzk1:Patricia Fara (Herself);,
p004y27h,2004-02-26,vvgcg1oo:Melvyn Bragg (Himself - Host);7kc5p8zs:Sanjay Subrahmanyam (Himself);66ztvbc6:Susan Stronge (Herself);b0g1lzgv:Chandrika Kaul (Herself);,
p004y23x,2004-03-04,vvgcg1oo:Melvyn Bragg (Himself - Host);7ioy3roo:Professor V S Ramachandran (Himself);zu8lmnte:Mark Solms (Himself);qdoz6fiy:Martin Conway (Himself);,
p004y243,2004-03-11,vvgcg1oo:Melvyn Bragg (Himself - Host);2jc4zeik:Carolyne Larrington (Herself);1umz5e48:Heather O’Donoghue (Herself);xb8neik2:John Hines (Himself);,
p004y237,2004-03-18,vvgcg1oo:Melvyn Bragg (Himself - Host);dmoebh5q:Charlotte Roueché (Herself);mqa79dfi:David Womersley (Himself);z5zo3ems:Richard Alston (Himself);,
p004y24b,2004-03-25,vvgcg1oo:Melvyn Bragg (Himself - Host);v0x98ygf:Brian Greene (Himself);emjv9pru:John Barrow (Himself);j8onc4ut:Dr Val Gibson (Herself);,
p004y24k,2004-04-01,vvgcg1oo:Melvyn Bragg (Himself - Host);hljex3m2:Dr Chris Cullen (Himself);gyqasyu3:Dr Vivienne Lo (Herself);s6woneoi:Carol Michaelson (Herself);,
p004y27p,2004-04-08,vvgcg1oo:Melvyn Bragg (Himself - Host);o4fbyyft:Martin Palmer (Himself);hbiroyf8:Griselda Pollock (Herself);epyfp1hn:John Carey (Himself);,
p004y24r,2004-04-15,vvgcg1oo:Melvyn Bragg (Himself - Host);qgmnota2:Jonathan Bate (Himself);945ww1ov:Robert Woof (Himself);lhoilloa:Jennifer Wallace (Herself);,
p004y27w,2004-04-22,vvgcg1oo:Melvyn Bragg (Himself - Host);sn7ij4ql:Juliet Mitchell (Herself);er3ia15e:Rachel Bowlby (Herself);r45oufvp:Brett Kahr (Himself);,
p004y24y,2004-04-29,vvgcg1oo:Melvyn Bragg (Himself - Host);2v0cryy3:Huw Bowen (Himself);1sn7pg07:James Walvin (Himself);opyucxf2:Amanda Vickery (Herself);,
p004y282,2004-05-06,vvgcg1oo:Melvyn Bragg (Himself - Host);ba64i0t8:Angie Hobbs (Herself);60ctkame:Anthony Grayling (Himself);fm9dgl7j:Paul Cartledge (Himself);,
p004y254,2004-05-13,vvgcg1oo:Melvyn Bragg (Himself - Host);1d8ggmv7:Robert Kaplan (Himself);x53js5d0:Ian Stewart (Himself);1vcyl572:Lisa Jardine (Herself);,
p004y288,2004-05-20,vvgcg1oo:Melvyn Bragg (Himself - Host);l8s75b1v:Justin Champion (Himself);i9i0hwxf:David Wootton (Himself);crbx0o98:Sarah Barber (Herself);,
p004y25b,2004-05-27,vvgcg1oo:Melvyn Bragg (Himself - Host);i7ioluwu:Paul Murdin (Himself);t9yxzrsw:Hugh Jones (Himself);ek3u515p:Carolin Crawford (Herself);,
p004y25j,2004-06-03,vvgcg1oo:Melvyn Bragg (Himself - Host);5ik8u7n1:Eleanor Robson (Herself);16x06rvf:Irving Finkel (Himself);z06o3m9f:Andrew George (Himself);,
p004y28g,2004-06-10,vvgcg1oo:Melvyn Bragg (Himself - Host);86xeukir:Judith Hawley (Herself);n277qyqk:Murray Pittock (Himself);pjuln7n6:Jonathan Rée (Himself);,
p004y28n,2004-06-17,vvgcg1oo:Melvyn Bragg (Himself - Host);ot37dh2b:Peter Forshaw (Himself);hluhelyv:Valery Rees (Herself);0w3n2ffw:Jonathan Sawday (Himself);,
p004y28v,2004-06-24,vvgcg1oo:Melvyn Bragg (Himself - Host);avx088m4:Carol Berkin (Herself);zsef8te9:Simon Middleton (Himself);q9hubscs:Colin Bonwick (Himself);,
p004y291,2004-09-02,vvgcg1oo:Melvyn Bragg (Himself - Host);1d8ggmv7:Robert Kaplan (Himself);5ik8u7n1:Eleanor Robson (Herself);x53js5d0:Ian Stewart (Himself);,
p004y297,2004-09-09,vvgcg1oo:Melvyn Bragg (Himself - Host);11ahyksq:Simon Goldhill (Himself);cgamvf40:Edith Hall (Herself);5c4wb0ub:Oliver Taplin (Himself);,
p004y25q,2004-09-16,vvgcg1oo:Melvyn Bragg (Himself - Host);o3uon9ia:Anne Curry (Herself);zpiewyx7:Michael Jones (Himself);v8xpndsw:John Watts (Himself);,
p004y29f,2004-09-23,vvgcg1oo:Melvyn Bragg (Himself - Host);nfed3hcf:Richard Dawkins (Himself);7jkmlpjd:Richard Corfield (Himself);s1w668o1:Linda Partridge (Herself);,
p004y29m,2004-09-30,vvgcg1oo:Melvyn Bragg (Himself - Host);opyucxf2:Amanda Vickery (Herself);i9i0hwxf:David Wootton (Himself);8yzvrdz1:John Mullan (Himself);,
p004y25x,2004-10-07,vvgcg1oo:Melvyn Bragg (Himself - Host);pjuln7n6:Jonathan Rée (Himself);wi5qkt6y:Benedict O'Donohoe (Himself);l5c32vik:Christina Howells (Herself);,
p004y29t,2004-10-14,vvgcg1oo:Melvyn Bragg (Himself - Host);8awhkde0:Christopher Cullen (Himself);s6woneoi:Carol Michaelson (Herself);0tq4opui:Roel Sterckx (Himself);,
p004y2b0,2004-10-21,vvgcg1oo:Melvyn Bragg (Himself - Host);p76uj58o:Alison Rowlands (Herself);qoq6xcf5:Lyndal Roper (Herself);w9xecs6z:Malcolm Gaskill (Himself);,
p004y263,2004-10-28,vvgcg1oo:Melvyn Bragg (Himself - Host);ba64i0t8:Angie Hobbs (Herself);7on7c1ri:Thomas Healy (Himself);x7pct5al:Ceri Sullivan (Herself);,
p004y269,2004-11-04,vvgcg1oo:Melvyn Bragg (Himself - Host);o4zoevu0:Simon Schaffer (Himself);g9rbjzk1:Patricia Fara (Herself);34trx0zf:Iwan Morus (Himself);,
p005bc5v,2004-11-11,vvgcg1oo:Melvyn Bragg (Himself - Host);yadkd78g:Vesta Sarkhosh Curtis (Herself);s26k32oo:Farrokh Vajifdar (Himself);iavr1g2m:Alan Williams (Himself);,
p004y2b7,2004-11-18,vvgcg1oo:Melvyn Bragg (Himself - Host);tik6ub9s:Jim Al-Khalili (Himself);1ttcqhkl:David Wark (Himself);w5vamb0r:Professor Roger Cashmore (Himself);,
p004y26h,2004-11-25,vvgcg1oo:Melvyn Bragg (Himself - Host);n1sa4be9:Richard Gameson (Himself);2402u581:Sarah Foot (Herself);zlulz6q7:Michelle Brown (Herself);,
p004y2bf,2004-12-02,vvgcg1oo:Melvyn Bragg (Himself - Host);r45oufvp:Brett Kahr (Himself);yz7l49ln:Ronald Hayman (Himself);lbh9bjoa:Andrew Samuels (Himself);,
p004y26p,2004-12-09,vvgcg1oo:Melvyn Bragg (Himself - Host);ausgpnlg:Quentin Skinner (Himself);7whdrzb0:Evelyn Welch (Herself);1vcyl572:Lisa Jardine (Herself);,
p004y2bm,2004-12-16,vvgcg1oo:Melvyn Bragg (Himself - Host);l1tmtutp:John Gribbin (Himself);9bdcrj7t:Peter Atkins (Himself);ror0r2ic:Monica Grady (Herself);,
p004y2bt,2004-12-23,vvgcg1oo:Melvyn Bragg (Himself - Host);5megfa6c:Juliette Wood (Herself);bx1kal26:Osman Durrani (Himself);27z37p3r:Rosemary Ashton (Herself);,
p004y26w,2004-12-30,vvgcg1oo:Melvyn Bragg (Himself - Host);3c5mn5nt:Greg Woolf (Himself);3xscs4vd:Catherine Steel (Herself);vg4nd1dy:Tom Holland (Himself);,
p003k9b2,2005-01-06,vvgcg1oo:Melvyn Bragg (Himself - Host);fmo27mx9:Orlando Figes (Himself);al58ij2v:Dominic Lieven (Himself);z399o919:Catriona Kelly (Herself);,
p003k9b8,2005-01-13,vvgcg1oo:Melvyn Bragg (Himself - Host);60ctkame:Anthony Grayling (Himself);6yo1rvfx:Julian Baggini (Himself);9vecr17a:Sue James (Herself);,
p003k9bg,2005-02-17,vvgcg1oo:Melvyn Bragg (Himself - Host);of0bddxf:Simon Conway Morris (Himself);7jkmlpjd:Richard Corfield (Himself);k29yf6hg:Jane Francis (Herself);,
p003k9bn,2005-02-24,vvgcg1oo:Melvyn Bragg (Himself - Host);ot37dh2b:Peter Forshaw (Himself);uglr85l5:Lauren Kassell (Herself);cerrrjzi:Stephen Pumfrey (Himself);,
p003k9fs,2005-03-03,vvgcg1oo:Melvyn Bragg (Himself - Host);ba64i0t8:Angie Hobbs (Herself);pjuln7n6:Jonathan Rée (Himself);5jt11oxc:David Sedley (Himself);,
p003k9fz,2005-03-10,vvgcg1oo:Melvyn Bragg (Himself - Host);epyfp1hn:John Carey (Himself);f2pcfahz:Steve Connor (Himself);z46aexdz:Laura Marcus (Herself);,
p003k9g5,2005-03-17,vvgcg1oo:Melvyn Bragg (Himself - Host);hjw8gvd7:Sir Martin Rees (Himself);ek3u515p:Carolin Crawford (Herself);9dqy3tjn:Sir Roger Penrose (Himself);,
p003k9gf,2005-03-24,vvgcg1oo:Melvyn Bragg (Himself - Host);o4fbyyft:Martin Palmer (Himself);hluhelyv:Valery Rees (Herself);jyez9l7v:John Haldane (Himself);,
p003k9bv,2005-03-31,vvgcg1oo:Melvyn Bragg (Himself - Host);4wnhni21:Dinah Birch (Herself);jughowu1:Keith Hanley (Himself);q915cq3a:Stefan Collini (Himself);,
p003k9gm,2005-04-07,vvgcg1oo:Melvyn Bragg (Himself - Host);n1sa4be9:Richard Gameson (Himself);2402u581:Sarah Foot (Herself);xb8neik2:John Hines (Himself);,
p003k9gt,2005-04-14,vvgcg1oo:Melvyn Bragg (Himself - Host);xhxzud80:Tim Champion (Himself);cgdb8hzm:Richard Parkinson (Himself);5ik8u7n1:Eleanor Robson (Herself);,
p003k9c1,2005-04-21,vvgcg1oo:Melvyn Bragg (Himself - Host);cgamvf40:Edith Hall (Herself);i8fq6rqa:Philip Hardie (Himself);1nmsyt5k:Catharine Edwards (Herself);,
p003k9h0,2005-04-28,vvgcg1oo:Melvyn Bragg (Himself - Host);c1dte8ig:Richard Gregory (Himself);dt0qsbs0:David Moore (Himself);xz1cvzf5:Gemma Calvert (Herself);,
p003k9c7,2005-05-05,vvgcg1oo:Melvyn Bragg (Himself - Host);60ctkame:Anthony Grayling (Himself);wohcy5g8:Henrietta Leyser (Herself);glmiswfc:Michael Clanchy (Himself);,
p003k9hf,2005-05-19,vvgcg1oo:Melvyn Bragg (Himself - Host);ba64i0t8:Angie Hobbs (Herself);chw9ep1p:Susan James (Herself);6yo1rvfx:Julian Baggini (Himself);,
p003k9cf,2005-05-26,vvgcg1oo:Melvyn Bragg (Himself - Host);lmassjua:Mike Broers (Himself);8tao1bsl:Rebecca Spang (Herself);18zbo0fb:Tim Blanning (Himself);,
p003k9hq,2005-06-02,vvgcg1oo:Melvyn Bragg (Himself - Host);1d8ggmv7:Robert Kaplan (Himself);d1au4cv0:Jim Bennett (Himself);lhpljcx3:Jackie Stedall (Herself);,
p003k9cm,2005-06-09,vvgcg1oo:Melvyn Bragg (Himself - Host);8yzvrdz1:John Mullan (Himself);86xeukir:Judith Hawley (Herself);8l7eoi6k:Marcus Walsh (Himself);,
p003k9ct,2005-06-16,vvgcg1oo:Melvyn Bragg (Himself - Host);rw9rpx8g:Tom Healy (Himself);3510a5r6:Charles Hope (Himself);7whdrzb0:Evelyn Welch (Herself);,
p003k9d0,2005-06-23,vvgcg1oo:Melvyn Bragg (Himself - Host);9fl1e1sp:Simon Kelley (Himself);4iy3lc9f:Mike Benton (Himself);k29yf6hg:Jane Francis (Herself);,
p003k9j2,2005-06-30,vvgcg1oo:Melvyn Bragg (Himself - Host);5megfa6c:Juliette Wood (Herself);a8y03y0l:Stephen Knight (Himself);ot37dh2b:Peter Forshaw (Himself);,
p003k9d6,2005-07-07,vvgcg1oo:Melvyn Bragg (Himself - Host);g6xsfi9n:Katherine Duncan-Jones (Herself);qgmnota2:Jonathan Bate (Himself);rtderyow:Emma Smith (Herself);,
p003k9jg,2005-07-14,vvgcg1oo:Melvyn Bragg (Himself - Host);60ctkame:Anthony Grayling (Himself);k0jzn1xr:Francis Wheen (Himself);sm2264xg:Gareth Stedman Jones (Himself);,
p003k9dd,2005-09-29,vvgcg1oo:Melvyn Bragg (Himself - Host);cerrrjzi:Stephen Pumfrey (Himself);7zadn6p6:John Heilbron (Himself);1vcyl572:Lisa Jardine (Herself);,
p003k9dl,2005-10-06,vvgcg1oo:Melvyn Bragg (Himself - Host);qi6ulqpx:Steven Gunn (Himself);olm3lxd8:John Guy (Himself);og9fgkly:Penny Roberts (Herself);,
p003k9ds,2005-10-13,vvgcg1oo:Melvyn Bragg (Himself - Host);7jkmlpjd:Richard Corfield (Himself);nqgc9rno:Steve Jones (Himself);k29yf6hg:Jane Francis (Herself);,
p003k9js,2005-10-20,vvgcg1oo:Melvyn Bragg (Himself - Host);ba64i0t8:Angie Hobbs (Herself);ymrutio8:Miriam Griffin (Herself);x5ag1n7a:John Moles (Himself);,
p003k9k5,2005-10-27,vvgcg1oo:Melvyn Bragg (Himself - Host);8yzvrdz1:John Mullan (Himself);oou6shqg:Jim McLaverty (Himself);86xeukir:Judith Hawley (Herself);,
p003k9kh,2005-11-03,vvgcg1oo:Melvyn Bragg (Himself - Host);ror0r2ic:Monica Grady (Herself);ek3u515p:Carolin Crawford (Herself);riz6oohz:John Zarnecki (Himself);,
p003k9dz,2005-11-10,vvgcg1oo:Melvyn Bragg (Himself - Host);wohcy5g8:Henrietta Leyser (Herself);06dil29e:Alexander Murray (Himself);oioi6vfh:Anthony Kenny (Himself);,
p003k9f5,2005-11-17,vvgcg1oo:Melvyn Bragg (Himself - Host);cgs4qc8w:A.C. Grayling (Himself);6yo1rvfx:Julian Baggini (Himself);bddarusv:Miranda Fricker (Herself);,
p003k9ks,2005-11-24,vvgcg1oo:Melvyn Bragg (Himself - Host);mxf556h4:Roger Cashmore (Himself);tik6ub9s:Jim Al-Khalili (Himself);u0p079xe:Sheila Rowan (Herself);,
p003k9l1,2005-12-01,vvgcg1oo:Melvyn Bragg (Himself - Host);ausgpnlg:Quentin Skinner (Himself);i9i0hwxf:David Wootton (Himself);zqg2tlj1:Annabel Brett (Herself);,
p003k9fc,2005-12-08,vvgcg1oo:Melvyn Bragg (Himself - Host);5g7xoa1b:Jon Agar (Himself);xu9or40c:Alison Adam (Herself);pp3k0ly6:Igor Aleksander (Himself);,
p003k9l7,2005-12-15,vvgcg1oo:Melvyn Bragg (Himself - Host);cnv269x1:Jeremy Black (Himself);hqg8k1xu:Sarah Richardson (Herself);rw1prnm7:Clive Emsley (Himself);,
p003k9lf,2005-12-22,vvgcg1oo:Melvyn Bragg (Himself - Host);hluhelyv:Valery Rees (Herself);o4fbyyft:Martin Palmer (Himself);epyfp1hn:John Carey (Himself);,
p003k9fk,2005-12-29,vvgcg1oo:Melvyn Bragg (Himself - Host);cgamvf40:Edith Hall (Herself);11ahyksq:Simon Goldhill (Himself);rw9rpx8g:Tom Healy (Himself);,
p003wtk7,2006-01-05,vvgcg1oo:Melvyn Bragg (Himself - Host);gzwb0op8:Alan Sommerstein (Himself);fm9dgl7j:Paul Cartledge (Himself);xlgrf8k6:Mary Beard (Herself);,
p003hyf5,2006-01-12,vvgcg1oo:Melvyn Bragg (Himself - Host);bq8uxugp:Marcus du Sautoy (Himself);xtfo48xk:Robin Wilson (Himself);lhpljcx3:Jackie Stedall (Herself);,
p003hyc8,2006-01-19,vvgcg1oo:Melvyn Bragg (Himself - Host);dsznpekv:Barry Smith (Himself);pjuln7n6:Jonathan Rée (Himself);8tzevgtd:Kathleen Lennon (Herself);,
p003hycj,2006-01-26,vvgcg1oo:Melvyn Bragg (Himself - Host);hcvbd6xb:Kevin Sharpe (Himself);4jpaui9a:Ann Hughes (Herself);ivxyn4s5:Joad Raymond (Himself);,
p003hyfd,2006-02-02,vvgcg1oo:Melvyn Bragg (Himself - Host);nbxdlg6n:Hugh Kennedy (Himself);kjopwcx0:Robert Irwin (Himself);u2hn2gk5:Amira Bennison (Herself);,
p003hycq,2006-02-09,vvgcg1oo:Melvyn Bragg (Himself - Host);2jc4zeik:Carolyne Larrington (Herself);mtip0zm9:Helen Cooper (Herself);1akmtebk:Ardis Butterfield (Herself);,
p003hyfl,2006-02-16,vvgcg1oo:Melvyn Bragg (Himself - Host);nqgc9rno:Steve Jones (Himself);mvn83kwp:Fred Spoor (Himself);1fsv0aq2:Margaret Clegg (Herself);,
p003hycx,2006-02-23,vvgcg1oo:Melvyn Bragg (Himself - Host);81yk03ei:Janet Hartley (Herself);aknpljry:Simon Dixon (Himself);5b7di5rg:Tony Lentin (Himself);,
p003hyd3,2006-03-02,vvgcg1oo:Melvyn Bragg (Himself - Host);ba64i0t8:Angie Hobbs (Herself);ios7khum:Mark Vernon (Himself);8yzvrdz1:John Mullan (Himself);,
