Episode,Date,Guests (Himself/Herself - Role),References
38x37,2009-05-01,Carlton Cole (Himself);Austin Healey (Himself);Jo Jackson (Herself);Nicola Minichiello (Herself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x38,2009-05-08,Charlotte Edwards (Herself);Liam Treadwell (Himself);Rob Green (Himself);Paula Radcliffe (Herself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x39,2009-05-15,Tony Cottee (Himself);Jonathan Davies (Himself);Adrian Moorhouse (Himself);Sally Gunnell (Herself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
38x40,2009-05-29,Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Carl Froch (Himself);Oscar Pistorius (Himself);Mark Allen (Himself);Ryan Sidebottom (Himself);Sue Barker (Herself - Presenter);,
38x41,2009-06-05,Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Dean Macey (Himself);Paul McGinley (Himself);Jamie Murray (Himself);Josh Lewsey (Himself);Sue Barker (Herself - Presenter);,
38x42,2009-06-13,Virginia Wade (Herself);James Cracknell (Himself);Jeff Thomson (Himself);Colin Jackson (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
39x01,2009-10-02,Graeme Swann (Himself);Jessica Ennis (Herself);Jamie Roberts (Himself);Keri-Anne Payne (Herself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
39x02,2009-10-09,Phil Jagielka (Himself);Liam Tancock (Himself);Shaun Murphy (Himself);Jon Wilkin (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
39x03,2009-10-16,Owen Coyle (Himself);Victoria Pendleton (Herself);Dwayne Peel (Himself);John Barnes (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
39x04,2009-10-24,Lisa Dobriskey (Herself);Peter Schmeichel (Himself);Catriona Matthew (Herself);Tommy Bowe (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
39x05,2009-10-30,Ryan Sidebottom (Himself);Curtis Davies (Himself);Ugo Monye (Himself);Christine Ohuruogu (Herself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
39x06,2009-11-06,Adam Jones (Himself);David Haye (Himself);AP McCoy (Himself);Phillips Idowu (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
39x07,2009-11-21,James Anderson (Himself);Kelly Sotherton (Herself);Andrew Cole (Himself);Tom Daley (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
39x08,2009-11-30,Robbie Savage (Himself);Jamie Peacock (Himself);Alistair Brownlee (Himself);Lee Byrne (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
39x09,2009-12-07,Matthew Hoggard (Himself);Daniel Keatings (Himself);Matthew Stevens (Himself);Shay Given (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
39x10,2009-12-13,Tim Henman (Himself);Delon Armitage (Himself);Ali Carter (Himself);Peter Crouch (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
39x11,2009-12-18,Anne Keothavong (Herself);Darren Anderton (Himself);Paul McGinley (Himself);Alan Curbishley (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
39x12,2009-12-21,Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
39x13,2010-01-08,Michael Johnson (Himself);Laura Davies (Herself);Pat Cash (Himself);David Coulthard (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
39x14,2010-01-15,Dwight Yorke (Himself);Mike Tindall (Himself);Claire Taylor (Herself);Christian Malcolm (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
39x15,2010-01-22,Mark Webber (Himself);Simon Shaw (Himself);Mark Foster (Himself);Nick Dougherty (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
39x16,2010-02-14,Kelly Smith (Herself);James Toseland (Himself);Nick Easter (Himself);Kelly Holmes (Herself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
39x17,2010-02-05,Beth Tweddle (Herself);Leon Osman (Himself);Paul Wellens (Himself);Amir Khan (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
39x18,2010-02-12,Iain Dowie (Himself);Gary Speed (Himself);Sascha Kindred (Himself);Brian Noble (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
39x19,2010-02-20,Denise Lewis (Herself);Kristina Cook (Herself);Gaizka Mendieta (Himself);Lee Mears (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
39x20,2010-03-06,Roque Santa Cruz (Himself);Ashley Jackson (Himself);Leigh Halfpenny (Himself);Darren Campbell (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
39x21,2010-03-13,Jenny Meadows (Herself);Shane Geraghty (Himself);Kevin Phillips (Himself);Kevin Davies (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
39x22,2010-04-09,Andrey Arshavin (Himself);James Degale (Himself);Tom Croft (Himself);Amy Williams (Herself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
39x23,2010-04-16,Joe Hart (Himself);Tasha Danvers (Herself);Graham Onions (Himself);Phil Taylor (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
39x24,2010-04-23,Iwan Thomas (Himself);Mark Selby (Himself);David Dunn (Himself);Kevin Sinfield (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
39x25,2010-04-30,Stephen Hunt (Himself);Shaun Murphy (Himself);David Davies (Himself);Ben Kay (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
39x26,2010-05-07,Mark Foster (Himself);Andrew Castle (Himself);Will Greenwood (Himself);Lawrie Sanchez (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
39x27,2010-05-14,Alastair Cook (Himself);Lee Westwood (Himself);Joe Worsley (Himself);Rebecca Adlington (Herself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
39x28,2010-05-21,Ricky Hatton (Himself);Andre Nel (Himself);Lewis Moody (Himself);Ed Clancy (Himself);Phil Tufnell (Himself - Team captain);Gary Speed (Himself - Team captain);Sue Barker (Herself - Presenter);,
39x29,2010-05-28,Ken Doherty (Himself);Martin Corry (Himself);Jason Gardener (Himself);David O'Leary (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
39x30,2010-06-04,Ossie Ardiles (Himself);Gaizka Mendieta (Himself);Dietmar Hamann (Himself);Quinton Fortune (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
39x31,2010-06-30,Richard Dunwoody (Himself);Scott Quinnell (Himself);Dion Dublin (Himself);Alec Stewart (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
39x32,2010-08-07,Paul Robinson (Himself);Lizzie Armitstead (Herself);Charlie Hodgson (Himself);Carl Froch (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
39x33,2010-08-13,Trina Gulliver (Herself);Dean Ashton (Himself);Tomas O'Leary (Himself);Barry McGuigan (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
39x34,2010-08-20,Mark Butcher (Himself);Chris Coleman (Himself);Lisa Dobriskey (Herself);Geordan Murphy (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
39x35,2010-08-27,Sam Torrance (Himself);Graham Bell (Himself);Martin Brundle (Himself);Tim Henman (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
40x01,2010-11-29,Michael Vaughan (Himself);Iwan Thomas (Himself);Frank Skinner (Himself);Peter Jones [entrepreneur] (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,http://www.bbc.co.uk/programmes/b00wgqcl
40x02,2010-12-10,Paddy McGuinness (Himself);Simon Khan (Himself);Dennis Taylor (Himself);Olly Murs (Himself);Sue Barker (Herself - Presenter);,
40x03,2011-03-19,Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
40x04,2010-12-20,Patrick Kielty (Himself);Colin Jackson (Himself);Scott Quinnell (Himself);Rory McIlroy (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
40x05,2010-12-31,Len Goodman (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
40x06,2011-02-05,Dean Macey (Himself);Matt Le Tissier (Himself);Jake Humphrey (Himself);Greg Rusedski (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
40x07,2011-01-14,Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
40x08,2011-02-12,AP McCoy (Himself);Denise Lewis (Herself);Andrew Castle (Himself);Mark Ramprakash (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
40x09,2011-01-28,Andy Turner (Himself);Kevin Phillips (Himself);Toby Flood (Himself);Hugh Dennis (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
40x10,2011-01-31,Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
40x11,2011-02-11,Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
40x12,2011-02-18,Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Jonathan Davies (Himself);Chris Coleman (Himself);Brian Blessed (Himself);,
40x13,2012-05-05,Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Amir Khan (Himself);Rob Key (Himself);Clare Balding (Herself);Phil Taylor (Himself);,
40x14,2011-04-15,Alan Davies (Himself);Alastair Cook (Himself);Tasha Danvers (Herself);Mark Chapman (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
40x15,2011-04-22,Gethin Jenkins (Himself);Kevin Davies (Himself);Carl Froch (Himself);John Inverdale (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
40x16,2011-06-04,James DeGale (Himself);Andrew Sheridan (Himself);Paddy McGuinness (Himself);Tim Lovejoy (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
40x17,2011-05-08,Geraint Thomas (Himself);Gabby Logan (Herself);Pat Richards (Himself);Steve Parry (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
40x18,2011-05-20,Michael Vaughan (Himself);Chemmy Alcott (Herself);Christian Malcolm (Himself);Gary Pallister (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
40x19,2011-05-27,Ross Fisher (Himself);Steve Harmison (Himself);Matt Holland (Himself);Patrick Kielty (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
40x20,2011-06-03,Robbie Savage (Himself);Gail Emms (Herself);Dai Greene (Himself);Matthew Etherington (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
40x21,2011-06-11,James Toseland (Himself);Andrew Castle (Himself);Dan Walker (Himself);Martin Offiah (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
40x22,2011-06-18,Iain Dowie (Himself);Beth Tweddle (Herself);Steve Finn (Himself);Gethin Jones (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
40x23,2011-06-24,Pat Cash (Himself);Cedric Pioline (Himself);Tim Henman (Himself);Robert Charles Bryan (Himself);Michael Carl Bryan (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
40x24,2011-09-09,Fran Halsall (Herself);Shaun Murphy (Himself);Andy Nicol (Himself);Neil Morrissey (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
40x25,2011-07-08,Marlon Devonish (Himself);Jon Wilkin (Himself);Sharron Davies (Herself);Jason Manford (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
40x26,2011-07-15,Victoria Pendleton (Herself);DJ Spoony (Himself);Alan Davies (Himself);Chris Cusiter (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
40x27,2011-07-22,Adam Johnson (Himself);Nathan Cleverly (Himself);Mark Webber (Himself);Brendan Cole (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
40x28,2011-07-29,Alistair McGowan (Himself);Tasha Danvers (Herself);Jamie Murray (Himself);Eamonn Holmes (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
40x29,2011-09-03,Seb Coe (Himself);Sam Torrance (Himself);Michael Holding (Himself);Martina Navratilova (Herself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
40x30,2011-08-19,Barry McGuigan (Himself);Robin Cousins (Himself);Ken Doherty (Himself);Peter Reid (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
40x31,2011-08-26,Ray Parlour (Himself);Paul McGinley (Himself);Jodie Kidd (Herself);Jonathan Agnew (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
40x32,2011-08-29,Tim Lovejoy (Himself);Dion Dublin (Himself);Mathew Tait (Himself);Nick Hancock (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
40x33,2011-09-18,Jonathan Edwards (Himself);Gail Emms (Herself);David Seaman (Himself);JB Gill (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
40x34,2011-09-25,Judd Trump (Himself);Ben Foden (Himself);James Cracknell (Himself);Michel Roux Jr (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
40x35,2011-10-01,Ieuan Evans (Himself);Charlie Adam (Himself);Nigel Havers (Himself);James Goddard (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
40x36,2011-10-08,Jayne Torvill (Herself);Eddie Butler (Himself);Sid Waddell (Himself);Phil Thompson (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
41x00,2012-08-24,Martina Navratilova (Herself);Michael Owen (Himself);Patrick Kielty (Himself);Alistair McGowan (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
41x01,2011-11-05,Andy Turner (Himself);Heather Fell (Herself);Louis Smith (Himself);Sarah Stevenson (Herself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x02,2011-10-29,Ricky Hatton (Himself);Mark Lawrenson (Himself);Serge Betsen (Himself);Michael Owen (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x03,2011-10-22,Dennis Taylor (Himself);Mick Fitzgerald (Himself);Mark Chapman (Himself);Colin Jackson (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
41x04,2011-12-31,Sally Gunnell (Herself);Johnny Murtagh (Himself);Scott Quinnell (Himself);Gordon Strachan (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x05,2011-11-04,Eoin Morgan (Himself);Mark Blundell (Himself);Vernon Kay (Himself);Matt Holland (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
41x06,2011-11-13,Danny Mills (Himself);Mark Selby (Himself);Danny McGuire (Himself);Liam Tancock (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x07,2011-11-19,Jonathan Trott (Himself);Imogen Cairns (Herself);Lee Sharpe (Himself);Kelly Sotherton (Herself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x08,2011-11-26,John Hartson (Himself);Mark Butcher (Himself);Sean Long (Himself);Stuart Holden (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x09,2011-12-03,Amy Williams (Herself);Sam Tomkins (Himself);Ricky Hatton (Himself);Luol Deng (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x10,2012-01-06,Joey Barton (Himself);Rob Burrow (Himself);Lisa Dobriskey (Herself);James Anderson (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x11,2011-12-17,Joe Calzaghe (Himself);Michael Vaughan (Himself);Adrian Lewis (Himself);Brad Friedel (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x12,2011-12-25,Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
41x13,2012-01-16,Laura Davies (Herself);Ryan Sidebottom (Himself);Andrew Cole (Himself);Tim Witherspoon (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x14,2012-01-23,Kolo Toure (Himself);Steve Harmison (Himself);Elena Baltacha (Herself);John O'Shea (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
41x15,2012-03-03,Karen Pickering (Herself);Iwan Thomas (Himself);Dan Walker (Himself);Adam Jones (Himself);Matt Cardle (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x16,2012-02-06,Graeme Souness (Himself);Peter Scudamore (Himself);Barry McGuigan (Himself);Dominic Cork (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x17,2012-02-18,John Smit (Himself);Hannah England (Herself);Jason Roberts (Himself);Mark Williams (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x18,2012-02-20,Chris Tomlinson (Himself);Tim Bresnan (Himself);Jamie O'Hara (Himself);Johnny Herbert (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x19,2012-02-27,Steve Parry (Himself);Katharine Merry (Herself);Martin Keown (Himself);Austin Healey (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x20,2012-03-05,Mick Fitzgerald (Himself);Alison Nicholas (Herself);Darren Campbell (Himself);Jeremy Guscott (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x21,2012-03-18,Phil Taylor (Himself);Mark Ramprakash (Himself);Sarah Storey (Herself);John Regis (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x22,2012-03-31,Shane Williams (Himself);Graham Onions (Himself);Jenny Meadows (Herself);John Hartson (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x23,2012-04-15,Colin Montgomerie (Himself);Allan Lamb (Himself);Ben Kay (Himself);Chris Kamara (Himself);Phil Tufnell (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x24,2012-04-09,Matt Le Tissier (Himself);Stephen Hendry (Himself);Richard Dunwoody (Himself);James Toseland (Himself);Phil Tufnell (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x25,2012-04-16,Gary Pallister (Himself);Nick Matthew (Himself);Dwayne Peel (Himself);Dai Greene (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x26,2012-06-24,Steve Cram (Himself);Adrian Moorhouse (Himself);Richie Woodhall (Himself);Gail Emms (Herself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x27,2012-05-09,Steve Redgrave (Himself);Andrew Castle (Himself);Ieuan Evans (Himself);Fatima Whitbread (Herself);Phil Tufnell (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x28,2012-05-19,Tessa Sanderson (Herself);Iain Dowie (Himself);Scott Quinnell (Himself);Ben Shephard (Himself);Phil Tufnell (Himself - Team captain);Matt Dawson (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x29,2012-05-21,Alex Cuthbert (Himself);Nathan Cleverly (Himself);Alistair Brownlee (Himself);Zoe Smith (Herself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x30,2012-06-16,Kevin Kilbane (Himself);David Davies (Himself);Mark Chapman (Himself);Jamie Murray (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
41x31,2012-06-25,Amy Williams (Herself);Mark Foster (Himself);Jamie Roberts (Himself);Andy Turner (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
41x32,2012-07-04,Leigh Halfpenny (Himself);Peter Ebdon (Himself);Holly Bleasdale (Herself);Ed Clancy (Himself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
41x34,2012-07-26,Denise Lewis (Herself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
42x01,2012-09-02,Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
42x02,2012-09-23,Peter Wilson (Himself);Dion Dublin (Himself);Colin Jackson (Himself);Rebecca Adlington (Herself);Sue Barker (Herself - Presenter);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);,
42x03,2012-10-07,Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
42x04,2012-10-13,Robbie Grabarz (Himself);Barry McGuigan (Himself);Joanna Rowsell (Herself);Dietmar Hamann (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
42x05,2012-12-01,Dominic Cork (Himself);Nick Skelton (Himself);Mark Foster (Himself);Peter Reid (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
42x06,2012-12-08,Michael Owen (Himself);Anna Watkins (Herself);Steve Harmison (Himself);Michael Jamieson (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
42x07,2012-12-15,Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
42x08,2012-12-29,Robbie Savage (Himself);Alistair McGowan (Himself);Anton Du Beke (Himself);James Cracknell (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
42x09,2013-01-04,Charlie Adam (Himself);Ben Kay (Himself);Christian Malcolm (Himself);Ryan Sidebottom (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
42x10,2013-01-11,Ellie Simmonds (Herself);James Toseland (Himself);James Beattie (Himself);Amy Williams (Herself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
42x11,2013-02-01,Christine Ohuruogu (Herself);Carl Froch (Himself);Martin Bayfield (Himself);Beth Tweddle (Herself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
42x12,2013-01-27,Sarah Storey (Herself);Mark Lawrenson (Himself);Paul Di Resta (Himself);Martin Offiah (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
42x13,2013-02-08,Peter Schmeichel (Himself);Gordon Greenidge (Himself);Laura Davies (Herself);John Regis (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
42x14,2013-02-15,Chris Tremlett (Himself);Greg Searle (Himself);Kevin Campbell (Himself);Anthony Joshua (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
42x15,2013-03-29,Richard Hughes (Himself);David Price (Himself);Karen Pickering (Herself);Kevin Kilbane (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
42x16,2013-03-01,AP McCoy (Himself);Colin Jackson (Himself);Brad Friedel (Himself);Phil Vickery (Himself);Matt Dawson (Himself - Team captain);Phil Tufnell (Himself - Team captain);Sue Barker (Herself - Presenter);,
42x17,2013-03-06,,
42x18,2013-03-13,Jonathan Davies (Himself);Keith Wood (Himself);Jeremy Guscott (Himself);Andy Nicol (Himself);Sue Barker (Herself - Presenter);,
